Comment ,Label,1_Comment,2_Comment,tokens,sent_tokens
Thà học cao đẳng fpt bên cạnh còn hơn 🤡 tôi com bat vs công tác sinh viên bỏ hẳn nên không sợ nữa,0,thà học cao đẳng fpt bên cạnh còn hơn tôi com bat vs công tác sinh viên bỏ hẳn nên không sợ nữa,thà học cao đẳng fpt bên cạnh còn hơn tôi com bat vs công tác sinh viên bỏ hẳn nên không sợ nữa,"['thà', 'học', 'cao_đẳng', 'fpt', 'bên', 'cạnh', 'còn', 'hơn', 'tôi', 'com', 'bat', 'vs', 'công_tác', 'sinh_viên', 'bỏ', 'hẳn', 'nên', 'không', 'sợ', 'nữa']",thà học cao_đẳng fpt bên cạnh còn hơn tôi com bat vs công_tác sinh_viên bỏ hẳn nên không sợ nữa
Tốt nhất là đừng nên vào 🙂,0,tốt nhất là đừng nên vào,tốt nhất là đừng nên vào,"['tốt', 'nhất', 'là', 'đừng', 'nên', 'vào']",tốt nhất là đừng nên vào
Thà học FPoly ngay cạnh còn hơn 🤡,0,thà học fpoly ngay cạnh còn hơn,thà học fpoly ngay cạnh còn hơn,"['thà', 'học', 'fpoly', 'ngay', 'cạnh', 'còn', 'hơn']",thà học fpoly ngay cạnh còn hơn
học nghề còn ngon hơn,0,học nghề còn ngon hơn,học nghề còn ngon hơn,"['học', 'nghề', 'còn', 'ngon', 'hơn']",học nghề còn ngon hơn
Chạy đi các cháu ôi,0,chạy đi các cháu ôi,chạy đi các cháu ôi,"['chạy', 'đi', 'các', 'cháu', 'ôi']",chạy đi các cháu ôi
Quay đầu là bờ🙂,0,quay đầu là bờ,quay đầu là bờ,"['quay', 'đầu', 'là', 'bờ']",quay đầu là bờ
Học cho vui lấy bằng ra làm làm moblie này,0,học cho vui lấy bằng ra làm làm moblie này,học cho vui lấy bằng ra làm làm moblie này,"['học', 'cho', 'vui', 'lấy', 'bằng', 'ra', 'làm', 'làm', 'moblie', 'này']",học cho vui lấy bằng ra làm làm moblie này
đi xuống tí nữa học fpl:)),0,đi xuống tí nữa học fpl,đi xuống tí nữa học fpl,"['đi', 'xuống', 'tí', 'nữa', 'học', 'fpl']",đi xuống tí nữa học fpl
Vào phenikaa đi nha e,0,vào phenikaa đi nha e,vào phenikaa đi nha e,"['vào', 'phenikaa', 'đi', 'nha_e']",vào phenikaa đi nha_e
Gãy lắm em ơi,0,gãy lắm em ơi,gãy lắm em ơi,"['gãy', 'lắm', 'em', 'ơi']",gãy lắm em ơi
"Thầy cô thân thiện, học sinh hoà đồng không lo rớt môn:))",1,thầy cô thân thiện học sinh hoà đồng không lo rớt môn,thầy cô thân thiện học sinh hoà đồng không lo rớt môn,"['thầy_cô', 'thân_thiện', 'học_sinh', 'hoà_đồng', 'không', 'lo', 'rớt', 'môn']",thầy_cô thân_thiện học_sinh hoà_đồng không lo rớt môn
trường này cute lắm ỏ 😘😘😘,1,trường này cute lắm ỏ,trường này cute lắm ỏ,"['trường', 'này', 'cute', 'lắm', 'ỏ']",trường này cute lắm ỏ
chê ☺️,0,chê,chê,['chê'],chê
Như cằc nhé😍,0,như cằc nhé,như cằc nhé,"['như', 'cằc', 'nhé']",như cằc nhé
quay đầu đi e:)),0,quay đầu đi e,quay đầu đi e,"['quay', 'đầu', 'đi', 'e']",quay đầu đi e
"Đừng học:"")))",0,đừng học,đừng học,"['đừng', 'học']",đừng học
Trường l,0,trường l,trường,['trường'],trường
Truong lon ❤️,0,truong lon,truong lon,"['truong', 'lon']",truong lon
"học ok nhá , lịch học với thi các kiểu ô kê lứm nè, gái xinh siu nhieuu😋",1,học ok nhá lịch học với thi các kiểu ô kê lứm nè gái xinh siu nhieuu,học ok nhá lịch học với thi các kiểu kê lứm nè gái xinh siu nhieuu,"['học', 'ok', 'nhá', 'lịch', 'học', 'với', 'thi', 'các', 'kiểu', 'kê', 'lứm', 'nè', 'gái', 'xinh', 'siu', 'nhieuu']",học ok nhá lịch học với thi các kiểu kê lứm nè gái xinh siu nhieuu
"Trường chất lượng đào tạo được, cơ sở vật chất tốt, thầy cô nhiệt tình, tóm lại là rất tuyệt.",1,trường chất lượng đào tạo được cơ sở vật chất tốt thầy cô nhiệt tình tóm lại là rất tuyệt,trường chất lượng đào tạo được cơ sở vật chất tốt thầy cô nhiệt tình tóm lại là rất tuyệt,"['trường', 'chất_lượng', 'đào_tạo', 'được', 'cơ_sở', 'vật_chất', 'tốt', 'thầy_cô', 'nhiệt_tình', 'tóm', 'lại', 'là', 'rất', 'tuyệt']",trường chất_lượng đào_tạo được cơ_sở vật_chất tốt thầy_cô nhiệt_tình tóm lại là rất tuyệt
như cứt đừng vào,0,như cứt đừng vào,như cứt đừng vào,"['như', 'cứt', 'đừng', 'vào']",như cứt đừng vào
Chạy ngay đi,0,chạy ngay đi,chạy ngay đi,"['chạy', 'ngay', 'đi']",chạy ngay đi
"Máy lạnh everywhere và đặc biệt chất lượng giảng dạy, thầy cô, csvc phải gọi số dách 🫶",1,máy lạnh everywhere và đặc biệt chất lượng giảng dạy thầy cô csvc phải gọi số dách,máy lạnh everywhere và đặc biệt chất lượng giảng dạy thầy cô csvc phải gọi số dách,"['máy_lạnh', 'everywhere', 'và', 'đặc_biệt', 'chất_lượng', 'giảng_dạy', 'thầy_cô', 'csvc', 'phải', 'gọi', 'số', 'dách']",máy_lạnh everywhere và đặc_biệt chất_lượng giảng_dạy thầy_cô csvc phải gọi số dách
Ước out,0,ước out,ước out,"['ước', 'out']",ước out
Canteen trường hồi trước có bán bánh mỳ ngon lắm mà giờ dẹp luôn cái canteen,1,canteen trường hồi trước có bán bánh mỳ ngon lắm mà giờ dẹp luôn cái canteen,canteen trường hồi trước có bán bánh mỳ ngon lắm mà giờ dẹp luôn cái canteen,"['canteen', 'trường', 'hồi', 'trước', 'có', 'bán', 'bánh', 'mỳ', 'ngon', 'lắm', 'mà', 'giờ', 'dẹp', 'luôn', 'cái', 'canteen']",canteen trường hồi trước có bán bánh mỳ ngon lắm mà giờ dẹp luôn cái canteen
"Tốt nhất đừng nên vô,sợ sau này ra hong dám chổ nào nhận",1,tốt nhất đừng nên vôsợ sau này ra hong dám chổ nào nhận,tốt nhất đừng nên vôsợ sau này ra hong dám chổ nào nhận,"['tốt', 'nhất', 'đừng', 'nên', 'vôsợ', 'sau_này', 'ra', 'hong', 'dám', 'chổ', 'nào', 'nhận']",tốt nhất đừng nên vôsợ sau_này ra hong dám chổ nào nhận
Mãi anti trường 😾,0,mãi anti trường,mãi anti trường,"['mãi', 'anti', 'trường']",mãi anti trường
nếu được chọn lại vẫn chọn EAUT,1,nếu được chọn lại vẫn chọn eaut,nếu được chọn lại vẫn chọn eaut,"['nếu', 'được', 'chọn', 'lại', 'vẫn', 'chọn', 'eaut']",nếu được chọn lại vẫn chọn eaut
giảng viên hơi ba chấm,0,giảng viên hơi ba chấm,giảng viên hơi ba chấm,"['giảng_viên', 'hơi', 'ba', 'chấm']",giảng_viên hơi ba chấm
ko hẹn ngày ra trường :)),0,ko hẹn ngày ra trường,ko hẹn ngày ra trường,"['ko', 'hẹn', 'ngày', 'ra', 'trường']",ko hẹn ngày ra trường
"CSVC rất tốt, trường khá rộng và khuôn viên có rất nhiều cây xanh, phòng học nào cũng có máy lạnh và màn hình chiếu, các không gian tự học đủ mọi hình thức từ bàn ghế đá ngoài sân",1,csvc rất tốt trường khá rộng và khuôn viên có rất nhiều cây xanh phòng học nào cũng có máy lạnh và màn hình chiếu các không gian tự học đủ mọi hình thức từ bàn ghế đá ngoài sân,csvc rất tốt trường khá rộng và khuôn viên có rất nhiều cây xanh phòng học nào cũng có máy lạnh và màn hình chiếu các không gian tự học đủ mọi hình thức từ bàn ghế đá ngoài sân,"['csvc', 'rất', 'tốt', 'trường', 'khá', 'rộng', 'và', 'khuôn_viên', 'có', 'rất', 'nhiều', 'cây_xanh', 'phòng', 'học', 'nào', 'cũng', 'có', 'máy_lạnh', 'và', 'màn_hình_chiếu', 'các', 'không_gian', 'tự', 'học', 'đủ', 'mọi', 'hình_thức', 'từ', 'bàn', 'ghế', 'đá', 'ngoài', 'sân']",csvc rất tốt trường khá rộng và khuôn_viên có rất nhiều cây_xanh phòng học nào cũng có máy_lạnh và màn_hình_chiếu các không_gian tự học đủ mọi hình_thức từ bàn ghế đá ngoài sân
"Phòng học lạnh lắm, lạnh như số tiền học phí 🥲",0,phòng học lạnh lắm lạnh như số tiền học phí,phòng học lạnh lắm lạnh như số tiền học phí,"['phòng', 'học', 'lạnh', 'lắm', 'lạnh', 'như', 'số', 'tiền', 'học_phí']",phòng học lạnh lắm lạnh như số tiền học_phí
"Trường rất tuyệt vời, có lúc ko tuyệt lắm = ))",1,trường rất tuyệt vời có lúc ko tuyệt lắm,trường rất tuyệt vời có lúc ko tuyệt lắm,"['trường', 'rất', 'tuyệt_vời', 'có', 'lúc', 'ko', 'tuyệt', 'lắm']",trường rất tuyệt_vời có lúc ko tuyệt lắm
Bạn toii 5 đứa học là 5 đứa chửi trường...,0,bạn toii 5 đứa học là 5 đứa chửi trường,bạn toii 5 đứa học là 5 đứa chửi trường,"['bạn', 'toii', '5', 'đứa', 'học', 'là', '5', 'đứa', 'chửi', 'trường']",bạn toii 5 đứa học là 5 đứa chửi trường
"Thầy cô dạy ok, quan trọng là có đủ tầm để hiểu hay không.",1,thầy cô dạy ok quan trọng là có đủ tầm để hiểu hay không,thầy cô dạy ok quan trọng là có đủ tầm để hiểu hay không,"['thầy_cô', 'dạy', 'ok', 'quan_trọng', 'là', 'có', 'đủ', 'tầm', 'để', 'hiểu', 'hay', 'không']",thầy_cô dạy ok quan_trọng là có đủ tầm để hiểu hay không
"nhiều thầy dễ thương, dạy toán tiếng anh xong làm em phải học lại tận 2 lần 🐧",0,nhiều thầy dễ thương dạy toán tiếng anh xong làm em phải học lại tận 2 lần,nhiều thầy dễ thương dạy toán tiếng anh xong làm em phải học lại tận 2 lần,"['nhiều', 'thầy', 'dễ_thương', 'dạy', 'toán', 'tiếng', 'anh', 'xong', 'làm', 'em', 'phải', 'học', 'lại', 'tận', '2', 'lần']",nhiều thầy dễ_thương dạy toán tiếng anh xong làm em phải học lại tận 2 lần
Cũng ngon vừa nêm 🙂,1,cũng ngon vừa nêm,cũng ngon vừa nêm,"['cũng', 'ngon', 'vừa', 'nêm']",cũng ngon vừa nêm
Nhieu ban nu xjnk lam,1,nhieu ban nu xjnk lam,nhieu ban nu xjnk lam,"['nhieu', 'ban', 'nu', 'xjnk', 'lam']",nhieu ban nu xjnk lam
Trường cũng có lắng nghe sinh viên. Còn thay đổi hay không thì cũng tùy cái thôi :>>,1,trường cũng có lắng nghe sinh viên còn thay đổi hay không thì cũng tùy cái thôi,trường cũng có lắng nghe sinh viên còn thay đổi hay không thì cũng tùy cái thôi,"['trường', 'cũng', 'có', 'lắng_nghe', 'sinh_viên', 'còn', 'thay_đổi', 'hay', 'không', 'thì', 'cũng', 'tùy', 'cái', 'thôi']",trường cũng có lắng_nghe sinh_viên còn thay_đổi hay không thì cũng tùy cái thôi
Học cũng nhẹ đầu nặng mỗi tiền học lại thui hoho,0,học cũng nhẹ đầu nặng mỗi tiền học lại thui hoho,học cũng nhẹ đầu nặng mỗi tiền học lại thui hoho,"['học', 'cũng', 'nhẹ', 'đầu', 'nặng', 'mỗi', 'tiền', 'học', 'lại', 'thui', 'hoho']",học cũng nhẹ đầu nặng mỗi tiền học lại thui hoho
"Học siêu nhàn luôn nha, học xong buổi thì cứ xách giày đi đá banh, đi cháy phố, chiến game,... cứ như thế tới cuối kỳ là lụm full A, A+",1,học siêu nhàn luôn nha học xong buổi thì cứ xách giày đi đá banh đi cháy phố chiến game cứ như thế tới cuối kỳ là lụm full a a,học siêu nhàn luôn nha học xong buổi thì cứ xách giày đi đá banh đi cháy phố chiến game cứ như thế tới cuối kỳ là lụm full,"['học', 'siêu', 'nhàn', 'luôn', 'nha', 'học', 'xong', 'buổi', 'thì', 'cứ', 'xách', 'giày', 'đi', 'đá', 'banh', 'đi', 'cháy', 'phố', 'chiến', 'game', 'cứ', 'như', 'thế', 'tới', 'cuối', 'kỳ', 'là', 'lụm', 'full']",học siêu nhàn luôn nha học xong buổi thì cứ xách giày đi đá banh đi cháy phố chiến game cứ như thế tới cuối kỳ là lụm full
"thầy cô xịn, môi trường cũng ok, cũng nhiều hoạt động nè em :)))",1,thầy cô xịn môi trường cũng ok cũng nhiều hoạt động nè em,thầy cô xịn môi trường cũng ok cũng nhiều hoạt động nè em,"['thầy_cô', 'xịn', 'môi_trường', 'cũng', 'ok', 'cũng', 'nhiều', 'hoạt_động', 'nè', 'em']",thầy_cô xịn môi_trường cũng ok cũng nhiều hoạt_động nè em
"Lên gg search học phí đi, bán chục con trâu chưa chắc đã đủ tiền cho bò đi học",0,lên gg search học phí đi bán chục con trâu chưa chắc đã đủ tiền cho bò đi học,lên gg search học phí đi bán chục con trâu chưa chắc đã đủ tiền cho bò đi học,"['lên', 'gg', 'search', 'học_phí', 'đi', 'bán', 'chục', 'con', 'trâu', 'chưa', 'chắc', 'đã', 'đủ', 'tiền', 'cho', 'bò', 'đi', 'học']",lên gg search học_phí đi bán chục con trâu chưa chắc đã đủ tiền cho bò đi học
10 điểm,1,10 điểm,10 điểm,"['10', 'điểm']",10 điểm
ghee that nha,1,ghee that nha,ghee that nha,"['ghee', 'that', 'nha']",ghee that nha
Độc lạ quá các thầy cô ạ,1,độc lạ quá các thầy cô ạ,độc lạ quá các thầy cô ạ,"['độc', 'lạ', 'quá', 'các', 'thầy_cô', 'ạ']",độc lạ quá các thầy_cô ạ
100/100,1,100100,100100,['100100'],100100
10đ đangiuu ạaaaa,1,10đ đangiuu ạaaaa,10đ đangiuu ạaaaa,"['10đ', 'đangiuu', 'ạaaaa']",10đ đangiuu ạaaaa
"Chúc các sinh viên nhà BIU năm học mới thành công, rực rỡ và đạt được nhiều thành công như mong đợi 🥰",1,chúc các sinh viên nhà biu năm học mới thành công rực rỡ và đạt được nhiều thành công như mong đợi,chúc các sinh viên nhà biu năm học mới thành công rực rỡ và đạt được nhiều thành công như mong đợi,"['chúc', 'các', 'sinh_viên', 'nhà', 'biu', 'năm_học', 'mới', 'thành_công', 'rực_rỡ', 'và', 'đạt', 'được', 'nhiều', 'thành_công', 'như', 'mong_đợi']",chúc các sinh_viên nhà biu năm_học mới thành_công rực_rỡ và đạt được nhiều thành_công như mong_đợi
Chúc mừng em yêu♥️♥️💓🌺 Năm học mới nhiều thành công,1,chúc mừng em yêu năm học mới nhiều thành công,chúc mừng em yêu năm học mới nhiều thành công,"['chúc_mừng', 'em', 'yêu', 'năm_học', 'mới', 'nhiều', 'thành_công']",chúc_mừng em yêu năm_học mới nhiều thành_công
Nhảy cháy nha =]]],1,nhảy cháy nha,nhảy cháy nha,"['nhảy', 'cháy', 'nha']",nhảy cháy nha
màn chói quá,0,màn chói quá,màn chói quá,"['màn', 'chói', 'quá']",màn chói quá
đổi đi mic dè quá,0,đổi đi mic dè quá,đổi đi mic dè quá,"['đổi', 'đi', 'mic', 'dè', 'quá']",đổi đi mic dè quá
Bố chuc mừng c gái thành công trên chang đ còn lại,1,bố chuc mừng c gái thành công trên chang đ còn lại,bố chuc mừng c gái thành công trên chang đ còn lại,"['bố', 'chuc', 'mừng', 'c', 'gái', 'thành_công', 'trên', 'chang', 'đ', 'còn', 'lại']",bố chuc mừng c gái thành_công trên chang đ còn lại
trường đại học tốt,1,trường đại học tốt,trường đại học tốt,"['trường', 'đại_học', 'tốt']",trường đại_học tốt
"Giảng viên nhiệt tình, cơ sở vật chất hiện đại – học ở trường tư này thật sự là trải nghiệm tuyệt vời!",1,giảng viên nhiệt tình cơ sở vật chất hiện đại – học ở trường tư này thật sự là trải nghiệm tuyệt vời,giảng viên nhiệt tình cơ sở vật chất hiện đại – học ở trường tư này thật sự là trải nghiệm tuyệt vời,"['giảng_viên', 'nhiệt_tình', 'cơ_sở', 'vật_chất', 'hiện_đại', '–', 'học', 'ở', 'trường', 'tư', 'này', 'thật_sự', 'là', 'trải', 'nghiệm', 'tuyệt_vời']",giảng_viên nhiệt_tình cơ_sở vật_chất hiện_đại – học ở trường tư này thật_sự là trải nghiệm tuyệt_vời
